,ID,Brand,Harga,Model,Varian,Tahun,Transmisi,Tipe bahan bakar,Jarak tempuh,Warna,Tipe body,Kapasitas mesin,Sistem Penggerak,Tipe Penjual,Nama Bursa Mobil,URL,Fitur tambahan,Kadaluwarsa Pajak
881,536865014,Suzuki,129500000.0,Ertiga,GL,2016,Manual,Bensin,70.000-75.000,Silver,MPV,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/zuzuki-ertiga-gl-2016-m-t-kondisi-normal-mulus-siap-pakai-ac-dingin-IDAkD78.html?ad_type=OR#793dc4ca52,"Sensor Parkir, Airbag, Electric Window","27, Jul 2019"
882,536864957,Nissan,114000000.0,Grand livina,,2013,Automatic,Bensin,95.000-100.000,Abu-abu,SUV,>1.500 - 2.000 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/grand-livina-1-5-ultimate-type-terlengkap-IDAkD6d.html?ad_type=OR#793dc4ca52,"Jok kulit, Sensor Parkir, Kamera Belakang, Bluetooth Audio, Airbag, Electric Window","17, Aug 2019"
883,536864974,Nissan,100000000.0,Grand livina,,2012,Automatic,Bensin,85.000-90.000,Abu-abu,MPV,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/grand-livina-xv-2012-matic-IDAkD6u.html?ad_type=OR#793dc4ca52,"Jok kulit, Bluetooth Audio, Airbag, Electric Window","31, Aug 2023"
884,536864935,Honda,132500000.0,Jazz,RS,2009,Automatic,Bensin,100.000-105.000,Abu-abu,,,,,,https://www.olx.co.id/iklan/jazz-rs-2009-matic-IDAkD5R.html?ad_type=OR#793dc4ca52,,
885,536567048,Honda,71800000.0,City,VTEC,2005,Manual,Bensin,100.000-105.000,Silver,Sedan,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/jual-mobil-cepat-honda-city-2005-manual-orisinil-terawat-istimewa-IDAjnBe.html?ad_type=OR#793dc4ca52;promoted,"Sensor Parkir, Airbag, Electric Window, Jok kulit, Kamera Belakang, Bluetooth Audio","25, May 2019"
886,536864885,Mitsubishi,187000000.0,Outlander,,2013,Automatic,Bensin,60.000-65.000,Putih,SUV,>2.000 - 3.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/mitsubishi-outlander-px-2013-IDAkD53.html?ad_type=OR#793dc4ca52,"Sensor Parkir, Jok kulit, Sunroof, GPS, Moonroof, Kamera Depan, Kamera Belakang, Bluetooth Audio, Electric Window, Airbag","11, Sep 2019"
887,536864919,Toyota,147000000.0,Avanza,G,2014,Manual,Bensin,40.000-45.000,Putih,Minibus,,,,,https://www.olx.co.id/iklan/new-avanza-g-2014-putih-IDAkD5B.html?ad_type=OR#793dc4ca52,,
888,536206273,Suzuki,83700000.0,Carry,WD,2016,Manual,Bensin,10.000-15.000,Hitam,Minibus,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-carry-1-5-mega-cargo-2017-pmk-pick-up-uang-muka-15-juta-IDAhRKh.html?ad_type=HL#0183fffbc4;promoted,"Electric Window, Bluetooth Audio, Kamera Belakang, Kamera Depan, GPS, Jok kulit, Airbag, Sensor Parkir","29, Dec 2019"
889,535962896,Truk,285000000.0,Isuzu Elf,,2017,Manual,Diesel,10.000-15.000,Putih,Truk,> 3.000 cc,,,,https://www.olx.co.id/iklan/crane-ferarri-1-1ton-nkr55-long-seperti-baru-2017-IDAgQqQ.html?ad_type=HL#0183fffbc4;promoted,,"09, Mar 2018"
890,535754693,Lexus,560000000.0,RX,350 F Sport,2013,Automatic Triptonic,Bensin,60.000-65.000,Hitam,SUV,> 3.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/2013-lexus-rx350-f-sport-service-record-IDAfYgJ.html?ad_type=HL#0183fffbc4;promoted,Jok kulit,
891,536864894,Honda,114000000.0,Brio,E,2015,Automatic,Bensin,25.000-30.000,Merah,Compact & City Car,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/honda-brio-2015-e-ckd-at-matic-kondisi-istimewa-IDAkD5c.html?ad_type=OR#0183fffbc4,"Airbag, Bluetooth Audio, Sensor Parkir","23, Apr 2020"
892,536864838,Mitsubishi,220000000.0,Pajero Sport,GLX,2013,Manual,Diesel,35.000-40.000,Putih,,,,,,https://www.olx.co.id/iklan/jual-cepat-pajero-glx-4x4-manual-2013-IDAkD4i.html?ad_type=OR#0183fffbc4,,
893,536864820,Toyota,77500000.0,Vios,G,2012,Manual,Bensin,295.000-300.000,Merah,Sedan,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/dijual-limo-vios-thn-2012-IDAkD40.html?ad_type=OR#0183fffbc4;promoted,Electric Window,"29, Oct 2019"
894,536864782,Nissan,92000000.0,Evalia,XV,2012,Automatic,Bensin,105.000-110.000,Hitam,MPV,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/nissan-evalia-xv-2012-matic-tangan-pertama-service-record-atpm-nissan-IDAkD3o.html?ad_type=OR#0183fffbc4,"Sensor Parkir, Kamera Belakang, Electric Window, Airbag","15, Dec 2019"
895,536864768,Daihatsu,87500000.0,Xenia,1.3,2010,Manual,Bensin,115.000-120.000,Silver,Compact & City Car,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/jual-xenia-2010-plt-e-IDAkD3a.html?ad_type=OR#0183fffbc4,"Bluetooth Audio, Sensor Parkir, Airbag","28, Jan 2020"
896,536864757,Toyota,53000000.0,Kijang,SX,1999,Manual,Bensin,75.000-80.000,Biru,MPV,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/toyota-kijang-1-8-sx-1999-ac-dingin-mulus-IDAkD2Z.html?ad_type=OR#0183fffbc4,,"30, Jun 2020"
897,536864739,Chevrolet,159000000.0,Captiva,2.0 Diesel NA,2013,Automatic,Diesel,50.000-55.000,Coklat,SUV,>1.500 - 2.000 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/chevrolet-captiva-2-0-diesel-matic-2013-IDAkD2H.html?ad_type=OR#0183fffbc4,"Sensor Parkir, Airbag, Jok kulit, Kamera Belakang, Bluetooth Audio, Electric Window","25, Dec 2019"
898,536864712,Mini-cooper,350000000.0,Mini Cooper,,2009,Automatic,Bensin,30.000-35.000,Kuning,Hatchback,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/jual-santai-gan-mini-cooper-s-IDAkD2g.html?ad_type=OR#0183fffbc4,,
899,536864722,Toyota,35000000.0,Kijang,1.5,1991,Manual,Bensin,35.000-40.000,Merah,,,,,,https://www.olx.co.id/iklan/kijang-super-th-91-IDAkD2q.html?ad_type=OR#0183fffbc4,,
900,535574110,Mitsubishi,33500000.0,T120SS,Bus Chassis,2000,Manual,Bensin,150.000-155.000,Hitam,Minibus,≤1.000 - 1.500 cc,,,,https://www.olx.co.id/iklan/mitsubishi-colt-t-120-ss-minibus-th-2000-lengkap-istimewa-murah-sekali-IDAfdi6.html?ad_type=OR#0183fffbc4,,"02, Aug 2019"
901,536864687,Toyota,105000000.0,Calya,G,2017,Manual,Bensin,35.000-40.000,Silver,,≤1.000 - 1.500 cc,,,,https://www.olx.co.id/iklan/toyota-calya-g-manual-2017-full-orisinil-IDAkD1R.html?ad_type=OR#0183fffbc4,,
902,536859639,Isuzu,145000000.0,Grand touring,,2007,Manual,Diesel,90.000-95.000,Hitam,,,,,,https://www.olx.co.id/iklan/isuzu-panther-grand-touring-mt-manual-captiva-fortuner-crv-rush-terios-IDAkBIr.html?ad_type=OR#0183fffbc4,,
903,536864490,Suzuki,45000000.0,Baleno,1.5,2000,Manual,Bensin,10.000-15.000,Silver,Sedan,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/baleno-2000-mls-ss-lengkap-isi-siap-pake-ujungberung-IDAkCYG.html?ad_type=OR#0183fffbc4,,
904,536864436,Mitsubishi,297000000.0,Colt,PS 4.0,2017,Manual,Diesel,50.000-55.000,Kuning,Truk,> 3.000 cc,Rear Wheel Drive (RWD),Diler,,https://www.olx.co.id/iklan/mitsubishi-colt-diesel-canter-125-ps-hd-dump-truck-IDAkCXO.html?ad_type=OR#0183fffbc4,Kamera Belakang,"12, Mar 2020"
905,536864434,Suzuki,80000000.0,Escudo,,2004,Manual,Bensin,30.000-35.000,Silver,Minibus,≤1.000 - 1.500 cc,,Individu,,https://www.olx.co.id/iklan/escudo-20i-th-2004-manual-IDAkCXM.html?ad_type=OR#0183fffbc4,"Electric Window, Jok kulit",
906,536864415,Suzuki,126000000.0,Ertiga,GX,2013,Manual,Bensin,35.000-40.000,Hitam,,,,,,https://www.olx.co.id/iklan/ertiga-gx-2013-manual-kredit-dp-17-jt-padang-IDAkCXt.html?ad_type=OR#0183fffbc4,,
907,536258159,Audi,225000000.0,Audi A4,S-Line,2012,Automatic Triptonic,Bensin,70.000-75.000,Putih,Sedan,>1.500 - 2.000 cc,Front Wheel Drive (FWD),,,https://www.olx.co.id/iklan/audi-a4-s-line-2012-1-8t-at-turbo-IDAi5f9.html?ad_type=HL#dd470335fa;promoted,,
908,530068918,Mitsubishi,188000000.0,Outlander,,2016,Automatic,Bensin,65.000-70.000,Abu-abu,SUV,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/promo-outlander-reborn-at-2016-facelift-IDzS78G.html?ad_type=HL#dd470335fa;promoted,"Airbag, Bluetooth Audio, Electric Window, Kamera Belakang, Sensor Parkir",
909,522374586,Honda,145000000.0,Jazz,RS,2012,Automatic,Bensin,60.000-65.000,Hitam,Compact & City Car,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/dp37jt-honda-jazz-rs-matic-2012-hitam-IDzlPuy.html?ad_type=HL#dd470335fa;promoted,"Airbag, Electric Window, Sensor Parkir",
910,536732979,Hyundai,130000000.0,New Tucson,,2012,Manual,Bensin,60.000-65.000,Silver,SUV,>1.500 - 2.000 cc,Front Wheel Drive (FWD),Diler,Bursa Mobil Bintaro,https://www.olx.co.id/iklan/hyundai-tucson-2-0-gls-2012-at-hitam-mulus-pajak-panjang-IDAk4Lx.html?ad_type=OR#dd470335fa,"Sensor Parkir, Airbag, Electric Window, Kamera Belakang, Bluetooth Audio","20, Aug 2020"
